FID,WSA_AGIDF,SUM_GU_POP,COUNT_POLY,STATE_ABBR,STATE_FIPS,STATE_NM,SUM_SQKM,HUC2,HUC2_NM,WSA_NAME,OID_1,WSA_AGIDF1,TOT_WD_MGD,WD_YEAR,IN_SWUDS,x_centroid,y_centroid
10383,NJ0511001,158.000000000000000,1,NJ,34,New Jersey,1.748716387900000,02,Mid Atlantic Region,NJ AMERICAN WATER - STRATHMERE,31447,NJ0511001,0.051589000000000,2010.0000000,Y,1810650.0000000,2000880.0000000
10384,NJ0511003,0.000000000000000,1,NJ,34,New Jersey,0.126788240310000,02,Mid Atlantic Region,SHORE ACRES MOBILE HOME,31454,NJ0511003,0.022106000000000,2010.0000000,Y,1808090.0000000,2003790.0000000
10385,NJ0514001,5325.000000000000000,1,NJ,34,New Jersey,4.437625108220000,02,Mid Atlantic Region,WILDWOOD CITY WATER DEPARTMENT,31461,NJ0514001,3.481855000000000,2010.0000000,Y,1801060.0000000,1975550.0000000
10386,NJ0516001,2472.000000000000000,1,NJ,34,New Jersey,25.494797444200000,02,Mid Atlantic Region,WOODBINE MUA,31468,NJ0516001,0.303663000000000,2010.0000000,Y,1796540.0000000,2001780.0000000
10387,NJ0601001,27349.000000000000000,3,NJ,34,New Jersey,25.647053119399999,02,Mid Atlantic Region,BRIDGETON CITY WATER DEPT,31475,NJ0601001,1.330073000000000,2000.0000000,Y,1755850.0000000,2018470.0000000
10388,NJ0604001,0.000000000000000,1,NJ,34,New Jersey,0.435100292810000,02,Mid Atlantic Region,BAYVIEW WATER SYSTEM,31483,NJ0604001,0.025732000000000,2010.0000000,Y,1767020.0000000,1996010.0000000
10389,NJ0605002,0.000000000000000,1,NJ,34,New Jersey,0.126583312600000,02,Mid Atlantic Region,TIPS TRAILER PARK & SALE,31497,NJ0605002,0.047095000000000,2010.0000000,Y,1760140.0000000,2015610.0000000
10390,NJ0605004,1264.000000000000000,1,NJ,34,New Jersey,8.248206804320001,02,Mid Atlantic Region,FAIRTON FEDERAL CORRECTIONAL,31504,NJ0605004,0.220388000000000,2000.0000000,Y,1761030.0000000,2010510.0000000
10391,NJ0607001,0.000000000000000,1,NJ,34,New Jersey,0.038207209620000,02,Mid Atlantic Region,HOPEWELL PLACE SENIOR APTS,0, ,0.000000000000000,0.0000000, ,1753720.0000000,2016200.0000000
10392,NJ0610001,28400.000000000000000,1,NJ,34,New Jersey,115.267012352999998,02,Mid Atlantic Region,MILLVILLE WATER DEPARTMENT,31519,NJ0610001,2.568224000000000,2000.0000000,Y,1773060.0000000,2014880.0000000
10393,NJ0612001,0.000000000000000,1,NJ,34,New Jersey,0.010497451900000,02,Mid Atlantic Region,BAYSHORE MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,1750400.0000000,2019440.0000000
10394,NJ0614003,61822.000000000000000,2,NJ,34,New Jersey,185.541089219000014,02,Mid Atlantic Region,VINELAND WATER & SEWER UTILITY,31564,NJ0614003,8.603046000000001,2000.0000000,Y,1774270.0000000,2024400.0000000
10395,NJ0705001,64270.000000000000000,1,NJ,34,New Jersey,10.176441200999999,02,Mid Atlantic Region,EAST ORANGE WATER COMMISSION,31595,NJ0705001,6.285323000000000,2000.0000000,Y,1808160.0000000,2180880.0000000
10396,NJ0706001,16118.000000000000000,3,NJ,34,New Jersey,14.693055408699999,02,Mid Atlantic Region,ESSEX FELLS WATER DEPT,31603,NJ0706001,1.511145000000000,2000.0000000,Y,1801370.0000000,2188980.0000000
10397,NJ0712001,64631.000000000000000,11,NJ,34,New Jersey,348.977772872000003,02,Mid Atlantic Region,NJ AMERICAN WATER - SHORT HILLS,31619,NJ0712001,2.909842000000000,2000.0000000,Y,1788810.0000000,2172740.0000000
10398,NJ0713001,19092.000000000000000,3,NJ,34,New Jersey,24.676043660600001,02,Mid Atlantic Region,MONTCLAIR WATER BUREAU,31627,NJ0713001,0.399095000000000,2000.0000000,Y,1805950.0000000,2188540.0000000
10399,NJ0714001,281383.000000000000000,5,NJ,34,New Jersey,95.042612660000003,02,Mid Atlantic Region,NEWARK WATER DEPARTMENT,31635,NJ0714001,35.261122999999998,2010.0000000,Y,1810910.0000000,2178930.0000000
10400,NJ0801001,8179.000000000000000,1,NJ,34,New Jersey,18.883114455699999,02,Mid Atlantic Region,CLAYTON WATER DEPARTMENT,31669,NJ0801001,0.417762000000000,2000.0000000,Y,1764520.0000000,2044000.0000000
10401,NJ0804001,0.000000000000000,1,NJ,34,New Jersey,0.303294445420000,02,Mid Atlantic Region,LAUX LAKEVIEW MOBILE H P INC,31693,NJ0804001,0.030479000000000,2010.0000000,Y,1753070.0000000,2043530.0000000
10402,NJ0804308,0.000000000000000,1,NJ,34,New Jersey,0.074997060790000,02,Mid Atlantic Region,OLDMANS CREEK CAMPGROUN,0, ,0.000000000000000,0.0000000, ,1754710.0000000,2042190.0000000
10403,NJ0805001,0.000000000000000,1,NJ,34,New Jersey,0.016279563670000,02,Mid Atlantic Region,IONA TRAILER PARK,0, ,0.000000000000000,0.0000000, ,1766670.0000000,2037750.0000000
10404,NJ0805002,0.000000000000000,1,NJ,34,New Jersey,0.024014983780000,02,Mid Atlantic Region,MALAGA MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,1769100.0000000,2035310.0000000
10405,NJ0805003,0.000000000000000,1,NJ,34,New Jersey,0.011138836980000,02,Mid Atlantic Region,MALAGA VILLA APARTMENTS,0, ,0.000000000000000,0.0000000, ,1768620.0000000,2035790.0000000
10406,NJ0805433,0.000000000000000,1,NJ,34,New Jersey,0.094002446540000,02,Mid Atlantic Region,HOLLY GREEN CAMPGROUND,0, ,0.000000000000000,0.0000000, ,1763410.0000000,2038730.0000000
10407,NJ0806001,18579.000000000000000,1,NJ,34,New Jersey,24.254850294499999,02,Mid Atlantic Region,GLASSBORO WATER DEPARTME,31700,NJ0806001,1.654726000000000,2000.0000000,Y,1761030.0000000,2048080.0000000
10408,NJ0807001,2755.000000000000000,1,NJ,34,New Jersey,2.348919456340000,02,Mid Atlantic Region,GREENWICH TWP W DEPT,31708,NJ0807001,0.468202000000000,2000.0000000,Y,1734890.0000000,2154950.0000000
10409,NJ0808001,3982.000000000000000,1,NJ,34,New Jersey,22.818196328900001,02,Mid Atlantic Region,NJ AMERICAN WATER - HARRISON,31716,NJ0808001,0.524331000000000,2000.0000000,Y,1750590.0000000,2049370.0000000
10410,NJ0809001,0.000000000000000,1,NJ,34,New Jersey,11.510543101800000,02,Mid Atlantic Region,NJ AMERICAN WATER - BRIDGEPORT,31724,NJ0809001,0.115142000000000,2000.0000000,Y,1741030.0000000,2054600.0000000
10411,NJ0809002,0.000000000000000,1,NJ,34,New Jersey,10.049497898100000,02,Mid Atlantic Region,NJ AMERICAN WATER - LOGAN,31732,NJ0809002,0.785852000000000,2000.0000000,Y,1736780.0000000,2049620.0000000
10412,NJ0810005,0.000000000000000,1,NJ,34,New Jersey,0.031124032230000,02,Mid Atlantic Region,MANOR WATER ASSOCIATIONS,31748,NJ0810005,0.005562000000000,2010.0000000,Y,1752810.0000000,2055630.0000000
10413,NJ0811002,17678.000000000000000,2,NJ,34,New Jersey,65.362815435599998,02,Mid Atlantic Region,MONROE TWP MUA,31755,NJ0811002,1.327326000000000,2000.0000000,Y,1769900.0000000,2047040.0000000
10414,NJ0812001,3036.000000000000000,1,NJ,34,New Jersey,3.749749632150000,02,Mid Atlantic Region,NATIONAL PARK WATER DEPARTMENT,31767,NJ0812001,0.267984000000000,2000.0000000,Y,1750610.0000000,2064690.0000000
10415,NJ0813001,1553.000000000000000,1,NJ,34,New Jersey,4.661530615250000,02,Mid Atlantic Region,NEWFIELD WATER DEPARTMENT,31775,NJ0813001,0.033662000000000,2000.0000000,Y,1772370.0000000,2032800.0000000
10416,NJ0814001,14683.000000000000000,3,NJ,34,New Jersey,16.079430067200001,02,Mid Atlantic Region,PAULSBORO WATER DEPARTMENT,31783,NJ0814001,0.689437000000000,2000.0000000,Y,1743270.0000000,2055950.0000000
10417,NJ0815001,9011.000000000000000,1,NJ,34,New Jersey,5.867679077000000,02,Mid Atlantic Region,PITMAN WATER DEPARTMENT,31791,NJ0815001,0.449579000000000,2000.0000000,Y,1758320.0000000,2051100.0000000
10418,NJ0816001,0.000000000000000,1,NJ,34,New Jersey,0.044784239230000,02,Mid Atlantic Region,HARRISONVILLE MOBILE HOME PARK,31799,NJ0816001,0.009682000000000,2010.0000000,Y,1748560.0000000,2044750.0000000
10419,NJ0817001,2584.000000000000000,1,NJ,34,New Jersey,2.883648732180000,02,Mid Atlantic Region,SWEDESBORO WATER DEPARTMENT,31806,NJ0817001,0.247456000000000,2000.0000000,Y,1743410.0000000,2048850.0000000
10420,NJ0819001,2278.000000000000000,1,NJ,34,New Jersey,2.619503839300000,02,Mid Atlantic Region,WENONAH WATER DEPARTMENT,31822,NJ0819001,0.185634000000000,2000.0000000,Y,1755510.0000000,2057040.0000000
10421,NJ0821001,4288.000000000000000,1,NJ,34,New Jersey,3.917733895020000,02,Mid Atlantic Region,WESTVILLE WATER DEPARTMENT,31838,NJ0821001,0.530778000000000,2000.0000000,Y,1755070.0000000,2065820.0000000
10422,NJ0822001,10174.000000000000000,1,NJ,34,New Jersey,5.489082125390000,02,Mid Atlantic Region,WOODBURY CITY W DEPT,31846,NJ0822001,1.352344000000000,2000.0000000,Y,1753980.0000000,2062060.0000000
10423,NJ0823001,6538.000000000000000,2,NJ,34,New Jersey,5.066992547650000,02,Mid Atlantic Region,WOODBURY HEIGHTS W UTILI,31854,NJ0823001,0.205923000000000,2000.0000000,Y,1754650.0000000,2059160.0000000
10424,NJ0824001,0.000000000000000,1,NJ,34,New Jersey,9.892107224960000,02,Mid Atlantic Region,AQUA NEW JERSEY - WOOLWICH,31862,NJ0824001,0.636535000000000,2010.0000000,Y,1743120.0000000,2049680.0000000
10425,NJ0901001,15392.000000000000000,1, , , ,21.617045925700001,02,Mid Atlantic Region,CITYOF BAYONNE,0, ,0.000000000000000,0.0000000, ,1817690.0000000,2176820.0000000
10426,NJ0906001,297602.000000000000000,6,NJ,34,New Jersey,146.644122901999992,02,Mid Atlantic Region,JERSEY CITY MUA,31869,NJ0906001,50.441639000000002,2000.0000000,Y,1802670.0000000,2185290.0000000
10427,NJ1001301,0.000000000000000,1,NJ,34,New Jersey,0.010439840810000,02,Mid Atlantic Region,VALLEY VIEW MANOR,0, ,0.000000000000000,0.0000000, ,1744950.0000000,2140450.0000000
10428,NJ1003001,870.000000000000000,1,NJ,34,New Jersey,2.492881412320000,02,Mid Atlantic Region,maybe for Bloomsbury,31877,NJ1003001,0.113481000000000,2000.0000000,Y,1739610.0000000,2152320.0000000
10429,NJ1004001,1076.000000000000000,1,NJ,34,New Jersey,2.728544282380000,02,Mid Atlantic Region,AQUA NJ INC  CALIFON,31885,NJ1004001,0.087000000000000,2000.0000000,Y,1758260.0000000,2164160.0000000
10430,NJ1005001,5772.000000000000000,3,NJ,34,New Jersey,34.386021665299999,02,Mid Atlantic Region,CLINTON W DEPT,31893,NJ1005001,1.826600000000000,2000.0000000,Y,1756230.0000000,2153590.0000000
10431,NJ1006302,0.000000000000000,1,NJ,34,New Jersey,0.176001613120000,02,Mid Atlantic Region,ROLLING HILLS CARE CENTER,0, ,0.000000000000000,0.0000000, ,1759080.0000000,2149630.0000000
10432,NJ1007001,150.000000000000000,1,NJ,34,New Jersey,1.997997894230000,02,Mid Atlantic Region,DELAWARE TOWNSHIP MUA,31901,NJ1007001,0.054937000000000,2010.0000000,Y,1745600.0000000,2156230.0000000
10433,NJ1007002,0.000000000000000,1,NJ,34,New Jersey,1.174306660570000,02,Mid Atlantic Region,ROSEMONT WATER DEPARTMENT,31908,NJ1007002,0.013598000000000,2010.0000000,Y,1752650.0000000,2129190.0000000
10434,NJ1009001,4581.000000000000000,1,NJ,34,New Jersey,3.028564082330000,02,Mid Atlantic Region,FLEMINGTON WATER DEPARTMENT,31915,NJ1009001,0.670532000000000,2000.0000000,Y,1761760.0000000,2141000.0000000
10435,NJ1011001,1373.000000000000000,1,NJ,34,New Jersey,3.179284250070000,02,Mid Atlantic Region,NJ AMERICAN WATER - FRENCHTOWN,31923,NJ1011001,0.094399000000000,2000.0000000,Y,1745030.0000000,2139090.0000000
10436,NJ1012001,1704.000000000000000,1,NJ,34,New Jersey,4.009258979590000,02,Mid Atlantic Region,GLEN GARDNER W DEPT,31931,NJ1012001,0.043661000000000,2000.0000000,Y,1750410.0000000,2160220.0000000
10437,NJ1013001,1401.000000000000000,1,NJ,34,New Jersey,4.187648954070000,02,Mid Atlantic Region,HAMPTON BOROUGH WATER DEPART,31939,NJ1013001,0.095003000000000,2000.0000000,Y,1748200.0000000,2160540.0000000
10438,NJ1014001,3648.000000000000000,1,NJ,34,New Jersey,6.511488094230000,02,Mid Atlantic Region,HIGH BRIDGE W DEPT,31947,NJ1014001,0.194235000000000,2000.0000000,Y,1755020.0000000,2157530.0000000
10439,NJ1015003,0.000000000000000,1,NJ,34,New Jersey,1.200535910080000,02,Mid Atlantic Region,AQUA NJ INC  RIEGEL RIDGE,31955,NJ1015003,0.027041000000000,2000.0000000,Y,1737940.0000000,2146630.0000000
10440,NJ1015004,0.000000000000000,1,NJ,34,New Jersey,0.099813980480000,02,Mid Atlantic Region,AQUA NEW JERSEY INC. -  FOX HILL,31963,NJ1015004,0.007298000000000,2000.0000000,Y,1738710.0000000,2144440.0000000
10441,NJ1017001,3906.000000000000000,1,NJ,34,New Jersey,4.304915948970000,02,Mid Atlantic Region,UNITED WATER  LAMBERTVILLE,31971,NJ1017001,0.272117000000000,2000.0000000,Y,1758290.0000000,2124220.0000000
10442,NJ1019001,0.000000000000000,1,NJ,34,New Jersey,0.455320415960000,02,Mid Atlantic Region,AQUA NJ INC-BUNNVALE,31979,NJ1019001,0.032622000000000,2010.0000000,Y,1754890.0000000,2161840.0000000
10443,NJ1019003,0.000000000000000,1,NJ,34,New Jersey,0.021490008650000,02,Mid Atlantic Region,CAMELOT AT SPRUCE RIDGE,0, ,0.000000000000000,0.0000000, ,1753250.0000000,2157440.0000000
10444,NJ1019301,0.000000000000000,1,NJ,34,New Jersey,0.041982040240000,02,Mid Atlantic Region,HUNTERDON HILLS RESIDENTIAL HOM,0, ,0.000000000000000,0.0000000, ,1752870.0000000,2161990.0000000
10445,NJ1019311,0.000000000000000,1,NJ,34,New Jersey,0.008978081550000,02,Mid Atlantic Region,LITTLE BROOK NURSING HOM,0, ,0.000000000000000,0.0000000, ,1755590.0000000,2166460.0000000
10446,NJ1020001,1233.000000000000000,1,NJ,34,New Jersey,3.478757139950000,02,Mid Atlantic Region,MILFORD W DEPT,31993,NJ1020001,0.083005000000000,2000.0000000,Y,1741200.0000000,2143030.0000000
10447,NJ1021363,0.000000000000000,1,NJ,34,New Jersey,0.075264972080000,02,Mid Atlantic Region,HUNTERDON CARE CENTER,0, ,0.000000000000000,0.0000000, ,1761570.0000000,2143610.0000000
10448,NJ1023001,538.000000000000000,1,NJ,34,New Jersey,1.675490268040000,02,Mid Atlantic Region,STOCKTON WATER DEPARTMENT,32001,NJ1023001,0.074306000000000,2010.0000000,Y,1754620.0000000,2127390.0000000
10449,NJ1024001,0.000000000000000,1,NJ,34,New Jersey,0.220093887780000,02,Mid Atlantic Region,NEW JERSEY AMERICAN WATER,0, ,0.000000000000000,0.0000000, ,1766890.0000000,2159600.0000000
10450,NJ1025001,0.000000000000000,1,NJ,34,New Jersey,0.821537738400000,02,Mid Atlantic Region,EDNA MAHAN CORRECTIONAL,0, ,0.000000000000000,0.0000000, ,1752170.0000000,2152420.0000000
10451,NJ1025313,0.000000000000000,1,NJ,34,New Jersey,0.034191328000000,02,Mid Atlantic Region,COUNTRY ARCH CARE CENTER,0, ,0.000000000000000,0.0000000, ,1752570.0000000,2150960.0000000
10452,NJ1103001,12784.000000000000000,1,NJ,34,New Jersey,36.769204921099998,02,Mid Atlantic Region,AQUA NJ - HAMILTON SQUARE,32016,NJ1103001,3.231432000000000,2000.0000000,Y,1788080.0000000,2111570.0000000
10453,NJ1104001,17583.000000000000000,4,NJ,34,New Jersey,15.469392991099999,02,Mid Atlantic Region,HIGHTSTOWN WATER DEPARTMENT,32024,NJ1104001,1.093118000000000,2000.0000000,Y,1792090.0000000,2123080.0000000
10454,NJ1105001,1922.000000000000000,1,NJ,34,New Jersey,2.427117052550000,02,Mid Atlantic Region,HOPEWELL BORO W DEPT,32032,NJ1105001,0.177194000000000,2000.0000000,Y,1772590.0000000,2129560.0000000
10455,NJ1107001,0.000000000000000,1,NJ,34,New Jersey,1.040680027850000,02,Mid Atlantic Region,LAWRENCEVILLE SCHOOL,32055,NJ1107001,0.098616000000000,2010.0000000,Y,1777860.0000000,2119920.0000000
10456,NJ1107002,0.000000000000000,1,NJ,34,New Jersey,3.168283868410000,02,Mid Atlantic Region,AQUA WATER LAWRENCE,32062,NJ1107002,0.081705000000000,2000.0000000,Y,1776600.0000000,2119650.0000000
10457,NJ1108001,2585.000000000000000,1,NJ,34,New Jersey,2.525094105180000,02,Mid Atlantic Region,PENNINGTON W DEPT,32070,NJ1108001,0.065115000000000,2000.0000000,Y,1771820.0000000,2122040.0000000
10458,NJ1111001,124696.000000000000000,7,NJ,34,New Jersey,158.423836494999989,02,Mid Atlantic Region,TRENTON WATER WORKS,32078,NJ1111001,28.816358000000001,2000.0000000,Y,1778240.0000000,2113690.0000000
10459,NJ1204001,2178.000000000000000,1,NJ,34,New Jersey,2.272073680860000,02,Mid Atlantic Region,EAST BRUNSWICK WATER UTILITY,0, ,0.000000000000000,0.0000000, ,1800670.0000000,2134530.0000000
10460,NJ1209002,43010.000000000000000,6,NJ,34,New Jersey,66.917640271200000,02,Mid Atlantic Region,OLD BRIDGE MUA,32096,NJ1209002,4.054060000000000,2000.0000000,Y,1810320.0000000,2141090.0000000
10461,NJ1212001,6893.000000000000000,1,NJ,34,New Jersey,4.135365810380000,02,Mid Atlantic Region,MILLTOWN W DEPT,0, ,0.000000000000000,0.0000000, ,1797860.0000000,2142190.0000000
10462,NJ1213002,10901.000000000000000,4,NJ,34,New Jersey,105.414503948999993,02,Mid Atlantic Region,MONROE TWP UTILITY DEPARTMENT,32104,NJ1213002,0.638670000000000,2000.0000000,Y,1801860.0000000,2128030.0000000
10463,NJ1213321,5915.000000000000000,1,NJ,34,New Jersey,2.309499665040000,02,Mid Atlantic Region,JAMESBURG MANOR,0, ,0.000000000000000,0.0000000, ,1800820.0000000,2131250.0000000
10464,NJ1214001,55181.000000000000000,1,NJ,34,New Jersey,14.920023649399999,02,Mid Atlantic Region,NEW BRUNSWICK W DEPT,32112,NJ1214001,3.961197000000000,2010.0000000,Y,1796430.0000000,2145970.0000000
10465,NJ1215001,0.000000000000000,1,NJ,34,New Jersey,31.808366384500001,02,Mid Atlantic Region,NORTH BRUNSWICK W DEPT,0, ,0.000000000000000,0.0000000, ,1794400.0000000,2141360.0000000
10466,NJ1216001,50814.000000000000000,1,NJ,34,New Jersey,13.913721867100000,02,Mid Atlantic Region,PERTH AMBOY WATER DEPARTMENT,32119,NJ1216001,4.769292000000000,2000.0000000,Y,1809460.0000000,2152970.0000000
10467,NJ1219001,51335.000000000000000,2,NJ,34,New Jersey,50.795597682400000,02,Mid Atlantic Region,SAYREVILLE W DEPT,32127,NJ1219001,1.026900000000000,2000.0000000,Y,1806900.0000000,2146030.0000000
10468,NJ1221004,25110.000000000000000,4,NJ,34,New Jersey,92.772939554299995,02,Mid Atlantic Region,SOUTH BRUNSWICK TWP W DI,32142,NJ1221004,1.680413000000000,2000.0000000,Y,1792320.0000000,2133820.0000000
10469,NJ1223001,16008.000000000000000,1,NJ,34,New Jersey,7.619841558190000,02,Mid Atlantic Region,SOUTH RIVER W DEPT,32150,NJ1223001,0.692953000000000,2000.0000000,Y,1802650.0000000,2142880.0000000
10470,NJ1224001,8257.000000000000000,1,NJ,34,New Jersey,6.256488845190000,02,Mid Atlantic Region,SPOTSWOOD W DEPT,32158,NJ1224001,0.455357000000000,2000.0000000,Y,1802860.0000000,2136990.0000000
10471,NJ1225001,174809.000000000000000,16,NJ,34,New Jersey,268.798982921999993,02,Mid Atlantic Region,MIDDLESEX WATER COMPANY,32166,NJ1225001,11.893606999999999,2000.0000000,Y,1804260.0000000,2147430.0000000
10472,NJ1302001,1828.000000000000000,1,NJ,34,New Jersey,1.608309830560000,02,Mid Atlantic Region,ALLENTOWN WATER DEPT,32174,NJ1302001,0.172699000000000,2000.0000000,Y,1792250.0000000,2109700.0000000
10473,NJ1304001,4385.000000000000000,1,NJ,34,New Jersey,3.267838924020000,02,Mid Atlantic Region,ATLANTIC HIGHLANDS WATER,32182,NJ1304001,0.224817000000000,2000.0000000,Y,1832270.0000000,2145720.0000000
10474,NJ1305001,1901.000000000000000,1,NJ,34,New Jersey,1.243171550680000,02,Mid Atlantic Region,AVON BY THE SEA WATER DE,32190,NJ1305001,0.028626000000000,2000.0000000,Y,1838910.0000000,2121990.0000000
10475,NJ1306001,7553.000000000000000,2,NJ,34,New Jersey,4.549540256260000,02,Mid Atlantic Region,BELMAR WATER DEPT,32198,NJ1306001,0.272429000000000,2000.0000000,Y,1838220.0000000,2120430.0000000
10476,NJ1308001,4774.000000000000000,1,NJ,34,New Jersey,6.140873918160000,02,Mid Atlantic Region,BRIELLE WATER DEPT,32206,NJ1308001,0.216962000000000,2000.0000000,Y,1837280.0000000,2111690.0000000
10477,NJ1309415,0.000000000000000,1,NJ,34,New Jersey,0.053705476060000,02,Mid Atlantic Region,BRANDYWINE ASSISTED LIVINING AT COLTS NE,0, ,0.000000000000000,0.0000000, ,1823580.0000000,2128800.0000000
10478,NJ1312001,1847.000000000000000,1,NJ,34,New Jersey,1.532005672610000,02,Mid Atlantic Region,ENGLISHTOWN WATER DEPT,32214,NJ1312001,0.182137000000000,2010.0000000,Y,1807820.0000000,2127000.0000000
10479,NJ1314001,1329.000000000000000,1,NJ,34,New Jersey,1.733660890410000,02,Mid Atlantic Region,FARMINGDALE WATER DEPT,32221,NJ1314001,0.013743000000000,2000.0000000,Y,1826150.0000000,2119630.0000000
10480,NJ1315001,12052.000000000000000,1,NJ,34,New Jersey,7.089589772980000,02,Mid Atlantic Region,FREEHOLD BOROUGH WATER D,32229,NJ1315001,0.871590000000000,2000.0000000,Y,1815900.0000000,2124680.0000000
10481,NJ1316001,18507.000000000000000,3,NJ,34,New Jersey,99.378679753100002,02,Mid Atlantic Region,FREEHOLD TWP WATER DEPT,32237,NJ1316001,2.696924000000000,2000.0000000,Y,1814290.0000000,2120310.0000000
10482,NJ1319003,0.000000000000000,1,NJ,34,New Jersey,0.053600726570000,02,Mid Atlantic Region,ANGLE INN MOTOR COURT,0, ,0.000000000000000,0.0000000, ,1826150.0000000,2123200.0000000
10483,NJ1319007,6242.000000000000000,1,NJ,34,New Jersey,5.668766845580000,02,Mid Atlantic Region,PARKWAY WATER COMPANY,32245,NJ1319007,0.438293000000000,2000.0000000,Y,1829850.0000000,2111090.0000000
10484,NJ1319008,0.000000000000000,1,NJ,34,New Jersey,0.030343615470000,02,Mid Atlantic Region,WINDING BROOK MHP SYS 1,0, ,0.000000000000000,0.0000000, ,1826360.0000000,2111310.0000000
10485,NJ1319009,0.000000000000000,1,NJ,34,New Jersey,0.071475687060000,02,Mid Atlantic Region,WINDING BROOK MHP SYSTEM 2,0, ,0.000000000000000,0.0000000, ,1826290.0000000,2111440.0000000
10486,NJ1319010,0.000000000000000,1,NJ,34,New Jersey,0.070119806490000,02,Mid Atlantic Region,GREEN ACRES MANOR,32253,NJ1319010,0.000000000000000,2000.0000000,Y,1819230.0000000,2116090.0000000
